Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 72498,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,27,Continental Shelf Associates for BLM/ MMS,20-Nov-80,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7961,-83.1336,,SOFLA,,,,,53.5,,,,1/III-27C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/37feecc8f-4121-4296-b992-eaee3dc16f0b
USNM 72499,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,29,Continental Shelf Associates for BLM/ MMS,24-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/IV-29C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3e135f7bd-85c9-45f6-b674-0e66d42e4f76
USNM 72500,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2,,,29,Continental Shelf Associates for BLM/ MMS,21-Nov-80,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/III-29C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3ffd00c5f-a190-4b2c-b2f5-2567616e0553
USNM 72501,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,29,Continental Shelf Associates for BLM/ MMS,21-Nov-80,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,1/III-29B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/39dc67386-9695-4c87-9aae-3a7dcaebebce
USNM 72502,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Jaap, W.",,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2,,,29,Continental Shelf Associates for BLM/ MMS,10-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,24.7919,-83.6864,,SOFLA,,,,,62.5,,,,2/III-29C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/390a43f0b-14f0-41a7-a5d4-72d5e1fa6b06
USNM 72504,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,38,Continental Shelf Associates for BLM/ MMS,10-Feb-82,Trawl - Otter,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.275,-84.2461,,SOFLA,,,,,159,,,,2/III-38,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3084c7c1b-7bd6-4a83-92c3-351cb69d636a
USNM 72505,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,9,Continental Shelf Associates for BLM/ MMS,19-Jul-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2806,-83.3969,,SOFLA,,,,,55.5,,,,2/II-09B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3d026f234-ee8c-47ce-840b-bc5cfaa6fe2c
USNM 72506,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,9,Continental Shelf Associates for BLM/ MMS,4-May-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2806,-83.3969,,SOFLA,,,,,55.5,,,,1/IV-09A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/32a5a1375-a8b5-40b9-aa00-c66aba3955f8
USNM 72507,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,3,,,9,Continental Shelf Associates for BLM/ MMS,4-May-81,Trawl - Otter,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2806,-83.3969,,SOFLA,,,,,55.5,,,,1/IV-09,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/35f173718-bfa1-4f60-a4df-add3c758d32a
USNM 72508,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,9,Continental Shelf Associates for BLM/ MMS,5-Feb-82,Trawl - Otter,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2806,-83.3969,,SOFLA,,,,,55.5,,,,2/III-09A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/30feca6ca-50c9-412d-b596-53d5adc9982e
USNM 72509,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,9,Continental Shelf Associates for BLM/ MMS,5-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2806,-83.3969,,SOFLA,,,,,55.5,,,,2/III-09A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/371b2ac43-ac87-412b-9bf8-2f031d93f117
USNM 72510,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,9,Continental Shelf Associates for BLM/ MMS,5-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2806,-83.3969,,SOFLA,,,,,55.5,,,,2/III-09B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3b511b27b-977b-4da9-b5f7-e8a041ac8226
USNM 72511,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,10,Continental Shelf Associates for BLM/ MMS,30-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2789,-83.7136,,SOFLA,,,,,71.3,,,,1/IV-10A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/31fb133ff-c9fe-496c-ba4f-3e030f38e250
USNM 72512,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,10,Continental Shelf Associates for BLM/ MMS,30-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2789,-83.7136,,SOFLA,,,,,71.3,,,,1/IV-10B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/30534aa23-b2d1-4f0c-a1fc-0bc46420501b
USNM 72513,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,10,Continental Shelf Associates for BLM/ MMS,30-Apr-81,Trawl - Otter,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2789,-83.7136,,SOFLA,,,,,71.3,,,,1/IV-10,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/316efc2c6-e518-4053-9eff-157446045583
USNM 72514,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,11,Continental Shelf Associates for BLM/ MMS,30-Apr-81,Trawl - Otter,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2786,-83.7803,,SOFLA,,,,,77,,,,1/IV-11,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3e81103b1-3078-4dc1-8fc3-1f1aa09932b4
USNM 72515,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,3 ca.,,,11,Continental Shelf Associates for BLM/ MMS,30-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2786,-83.7803,,SOFLA,,,,,77,,,,1/IV-11B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/35acc8fd1-424a-4563-9587-05697204cd20
USNM 72516,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,11,Continental Shelf Associates for BLM/ MMS,30-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2786,-83.7803,,SOFLA,,,,,77,,,,1/IV-11C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/38c44130b-341c-4f78-91e1-30a10154ee0a
USNM 72517,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,11,Continental Shelf Associates for BLM/ MMS,24-Jul-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2786,-83.7803,,SOFLA,,,,,77,,,,2/II-11A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3b468dcf0-46d4-4cec-a934-f80a8a9d7b6e
USNM 72518,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,11,Continental Shelf Associates for BLM/ MMS,6-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2786,-83.7803,,SOFLA,,,,,77,,,,2/III-11A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3b6a7b794-78c9-4fdf-a086-6135f71a0786
USNM 72519,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,11,Continental Shelf Associates for BLM/ MMS,24-Jul-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2786,-83.7803,,SOFLA,,,,,77,,,,2/II-11B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3bbd8bd3d-e999-4056-8b8b-c002a660e1e0
USNM 72520,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,17,Continental Shelf Associates for BLM/ MMS,29-Apr-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.7597,-83.3372,,SOFLA,,,,,58.5,,,,1/IV-17A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/34e2bafbc-fced-422d-a021-27a7c8cba4e9
USNM 72521,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,23,Continental Shelf Associates for BLM/ MMS,1-Aug-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.2814,-83.6297,,SOFLA,,,,,70,,,,2/II-23A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/358cbc7dd-1747-41b5-a5f2-847e746c0f9f
USNM 72522,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,23,Continental Shelf Associates for BLM/ MMS,1-Aug-81,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.2814,-83.6297,,SOFLA,,,,,70,,,,2/II-23B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3fc97eb73-51b7-45fb-a0a5-303292b8059c
USNM 72524,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,35,Continental Shelf Associates for BLM/ MMS,7-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.7472,-84.3506,,SOFLA,,,,,159,,,,2/III-35A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3f581a32f-b937-49f8-80fd-90564b8fef92
USNM 72525,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Madracis asperula Milne Edwards & Haime, 1849",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1,,,35,Continental Shelf Associates for BLM/ MMS,7-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.7472,-84.3506,,SOFLA,,,,,159,,,,2/III-35B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3350d7bb3-0344-4bdd-808d-cd43acf51809
USNM 72526,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,36,Continental Shelf Associates for BLM/ MMS,9-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.2806,-83.9558,,SOFLA,,,,,127,,,,2/III-36B,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3ae7cc00d-b223-4257-bb12-643d5e543b6b
USNM 72530,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",1997,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,23,Continental Shelf Associates for BLM/ MMS,8-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.2814,-83.6297,,SOFLA,,,,,70,,,,2/III-23C,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/34367f1b2-59fa-4f91-9b29-7a8b9e269bb2
USNM 72531,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Cairns, Stephen D., Smithsonian Institution, National Museum of Natural History",,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,2,,,11,Continental Shelf Associates for BLM/ MMS,6-Feb-82,Trawl - Otter,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,26.2786,-83.7803,,SOFLA,,,,,77,,,,2/III-11A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/352b5dbae-0dcb-419a-a631-d1c54c22701c
USNM 72567,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,38,Continental Shelf Associates for BLM/ MMS,10-Feb-82,Dredge - Triangle,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.275,-84.2461,,SOFLA,,,,,159,,,,2/III-38A,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/320dbe0f8-0160-4322-9437-5f2de65c4b8c
USNM 72569,Specimen/Lot,"Madracis asperula Milne Edwards & Haime, 1849",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,Continental Shelf Associates for BLM/ MMS,,"Madracis asperula Milne Edwards & Haime, 1849 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,BOEM Collections; Southwest Florida Shelf Ecosystem Study; SOFLA,1 ca.,,,23,Continental Shelf Associates for BLM/ MMS,,Trawl - Otter,North Atlantic Ocean,Gulf of Mexico,,United States,,,,Off Florida,25.2814,-83.6297,,SOFLA,,,,,70,,,,1/IV-23,,345592,,,,,,,,,9/17/2018 16:25,http://n2t.net/ark:/65665/3d3cddf3a-99cb-46b1-8eaa-e0f80efb7441
