Catalog Number,Kind of Object,Scientific Name,Family,Phylum,Class,Order,Identified By,Date Identified,Current Identification,Other Identifications,Type Status,Type Citations,Kind of Voucher,Classification,Common Name,Collection Name,Specimen Count,Sex and Stage,Preparation,Station Number,Collector(s),Date Collected,Collection Method,Ocean,Sea/Gulf,Bay/Sound,Country,Province/State,District/County,City/Town,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition Name,Vessel,Cruise,River Basin,Microhabitat Description,Depth (m),Depth Notes,Geologic Age,Notes,Field Number(s),Other Numbers (Type : Value),Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
USNM 1583662,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB93-32,"Budd, A. F.",1993,,,,,Costa Rica,,,,"Limon, Buenos Aires, Moin Flat Field - SW. Q.Chocolate Fm, Buenos Aires Mbr, 3.1-2.9 Ma",9.98837,-83.08,,,,,,,,,Late Pliocene,,,Other Number : 2685; collection number : 116679; Field Number : AB93-33; Other Number : CJ93-00-46; Alternate Station Number : PPP1342,2083565,,,,,,,,,9/4/2019 17:47,http://n2t.net/ark:/65665/38e64532c-3479-43ef-85a2-da21afcdd9f3
USNM 1583663,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB93-68,"Budd, A. F.",1993,,,,,Costa Rica,,,Limón,"Quebrada Cholocate Fm, 3.5-3.2 Ma - Road",9.97648,-83.0863,,,,,,,,,Late Pliocene,,,Other Number : 2688; collection number : 116684; Field Number : AB93-68-C; Other Number : CJ93-00-110; Alternate Station Number : PPP1384,2083565,,,,,,,,,9/4/2019 17:49,http://n2t.net/ark:/65665/3cb616645-2b49-4b36-bc77-3b2cbc30a187
USNM 1583664,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5 Fragment(s),,,AB93-68,"Budd, A. F.",1993,,,,,Costa Rica,,,Limón,"Quebrada Cholocate Fm, 3.5-3.2 Ma - Road",9.97648,-83.0863,,,,,,,,,Late Pliocene,,,Other Number : 2675; collection number : 116685; Field Number : AB93-68-D; Other Number : CJ93-00-111; Alternate Station Number : PPP1384,2083565,,,,,,,,,9/4/2019 17:50,http://n2t.net/ark:/65665/31233670a-491b-410a-bb3d-265fdd383499
USNM 1583665,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB94-13,"Budd, A. F.",1994,,,,,Jamaica,,,Bowden,"Bowden Formation, Bowden Shell Beds",17.8896,-76.3147,,,,,,,,,Late Miocene - Late Pliocene,,,Other Number : 4360; field number : AB94-13,2083565,,,,,,,,,9/4/2019 17:52,http://n2t.net/ark:/65665/3f0429727-e17c-4b7a-9b1b-27f0323b9be6
USNM 1583666,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,7 Fragment(s),,,AB94-13,"Budd, A. F.",1994,,,,,Jamaica,,,Bowden,"Bowden Formation, Bowden Shell Beds",17.8896,-76.3147,,,,,,,,,Late Miocene - Late Pliocene,,,Other Number : 4363; field number : AB94-13,2083565,,,,,,,,,9/4/2019 17:53,http://n2t.net/ark:/65665/3a1ea9596-f05f-4ec5-879b-6ddc273fd688
USNM 1583667,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,5 Fragment(s),,,AB94-48,"Budd, A. F.",1994,,,,,Jamaica,,,Port Morant,"Old Pera(D)-float at AB94-49, 3.0-2.0 Ma, Old Pera Beds",17.8789,-76.319,,,,,,,,,Late Pliocene,,,Other Number : 4396; field number : AB94-48,2083565,,,,,,,,,9/4/2019 17:55,http://n2t.net/ark:/65665/39b2577e5-cb4b-475e-8991-be01899af9cd
USNM 1583668,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,8 Fragment(s),,,AB94-48,"Budd, A. F.",1994,,,,,Jamaica,,,Port Morant,"Old Pera(D)-float at AB94-49, 3.0-2.0 Ma, Old Pera Beds",17.8789,-76.319,,,,,,,,,Late Pliocene,,,Other Number : 4347; field number : AB94-48,2083565,,,,,,,,,9/4/2019 17:57,http://n2t.net/ark:/65665/3963ce6da-8e3c-49c7-9559-7b53a25f5466
USNM 1583669,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB94-48,"Budd, A. F.",1994,,,,,Jamaica,,,Port Morant,"Old Pera(D)-float at AB94-49, 3.0-2.0 Ma, Old Pera Beds",17.8789,-76.319,,,,,,,,,Late Pliocene,,,Other Number : 4394; field number : AB94-48,2083565,,,,,,,,,9/4/2019 17:58,http://n2t.net/ark:/65665/337c8d76b-936e-47bb-b2d9-facbf1e74685
USNM 1583670,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB94-45,"Budd, A. F.",1994,,,,,Jamaica,,,Port Morant,"Old Pera(H)-stop 1, 2.0-1.8 Ma, Old Pera Beds",17.8722,-76.3191,,,,,,,,,Late Pliocene - Early Pleistocene,,,Other Number : 4354; field number : AB94-45,2083565,,,,,,,,,9/4/2019 17:59,http://n2t.net/ark:/65665/3937d6217-0f73-4497-9da2-8ce1ce076951
USNM 1583671,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB94-49,"Budd, A. F.",1994,,,,,Jamaica,,,Port Morant,"Old Pera(D)-First Beach, 3.0-2.0 Ma, Old Pera Beds",17.8789,-76.319,,,,,,,,,Late Pliocene,,,Other Number : 4398; field number : AB94-49,2083565,,,,,,,,,9/4/2019 18:00,http://n2t.net/ark:/65665/3c854d66e-f01e-4b40-9a40-61d185d2809f
USNM 1583672,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB94-55,"Budd, A. F.",1994,,,,,Jamaica,,,Port Morant,"Old Pera(H)-beach n of ship, 2.0-1.8 Ma, Old Pera Beds",17.8736,-76.3207,,,,,,,,,Late Pliocene - Early Pleistocene,,,Other Number : 4399; field number : AB94-55,2083565,,,,,,,,,9/4/2019 18:01,http://n2t.net/ark:/65665/35365ea14-2c59-4195-b245-0c066f34b94b
USNM 1583673,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-21,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Sea Cliff,"Curacao Island, Seroe Domi Formation",12.1486,-68.9994,,,,,,,,,Late Pliocene,,,"Other Number : 8115; field number : AB95-21 ""Block""",2083565,,,,,,,,,9/4/2019 18:02,http://n2t.net/ark:/65665/316909cfb-6f81-492b-948d-c5da0fbf832d
USNM 1583674,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,Other Number : 8105; field number : AB95-29,2083565,,,,,,,,,9/4/2019 18:03,http://n2t.net/ark:/65665/37c6223c0-9a3b-4623-95b8-a133fd9cce5b
USNM 1583675,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,Other Number : 9494; field number : AB95-29,2083565,,,,,,,,,9/4/2019 18:05,http://n2t.net/ark:/65665/32c93809b-3d72-454c-8062-eff557a0a282
USNM 1583676,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 8107; field number : AB95-31,2083565,,,,,,,,,9/4/2019 18:06,http://n2t.net/ark:/65665/35591c747-c3c1-457c-8290-5f6a1b227cdc
USNM 1583677,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-25,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Boca St. Michiel,"Curacao Island, Seroe Domi Formation, 2.6-2.0 Ma",12.1484,-68.9988,,,,,,,,,Late Pliocene,,,Other Number : 9669; field number : AB95-25,2083565,,,,,,,,,9/4/2019 18:11,http://n2t.net/ark:/65665/342cfaad0-ceaa-41b2-b35c-714bc8e54a1a
USNM 1583678,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,AB95-29,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Back of Sea Cliff, Seroe Domi Formation, 2.6-2.0 Ma",12.1497,-68.9986,,,,,,,,,Late Pliocene,,,Other Number : 8104; field number : AB95-29,2083565,,,,,,,,,9/4/2019 18:13,http://n2t.net/ark:/65665/3871226ba-0af1-45f4-a3fc-b2ce5bd278cf
USNM 1583679,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria","Acropora cervicornis (Lamarck, 1816)",,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Mixed Lot,,,AB95-39,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T., 3.0-2.5 Ma",12.2026,-69.0161,,,,,,,,,Late Pliocene,,,"Other Number : 8102, 8103; field number : AB95-39",2083565,,,,,,,,,9/4/2019 19:01,http://n2t.net/ark:/65665/3a2200158-58e6-4e28-b5e4-e78e44735f20
USNM 1583680,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,3 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 9500; field number : AB95-31,2083565,,,,,,,,,9/4/2019 18:20,http://n2t.net/ark:/65665/36871f507-7287-459b-b0d9-ffd2fd277fa0
USNM 1583681,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-31,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, 5.6-3.0 Ma",12.149,-68.9979,,,,,,,,,Early Pliocene,,,Other Number : 9521; field number : AB95-31,2083565,,,,,,,,,9/4/2019 18:19,http://n2t.net/ark:/65665/3256b76d1-4030-4bb6-a761-393b53db150d
USNM 1583682,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-34,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation",12.1494,-68.998,,,,,,,,,Early Pliocene,,,Other Number : 8111; field number : AB95-34,2083565,,,,,,,,,9/4/2019 18:22,http://n2t.net/ark:/65665/3c83cf1d9-fe82-4837-b896-485252b84449
USNM 1583683,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-39,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T., 3.0-2.5 Ma",12.2026,-69.0161,,,,,,,,,Late Pliocene,,,Other Number : 8116; field number : AB95-39,2083565,,,,,,,,,9/4/2019 18:23,http://n2t.net/ark:/65665/32abfe146-5792-496a-b288-3724d3847926
USNM 1583684,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-39,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T., 3.0-2.5 Ma",12.2026,-69.0161,,,,,,,,,Late Pliocene,,,Other Number : 8110; field number : AB95-39,2083565,,,,,,,,,9/4/2019 18:24,http://n2t.net/ark:/65665/36157a2de-30b1-4038-85c2-ac83d6b5f34a
USNM 1583685,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-39,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Highest T., 3.0-2.5 Ma",12.2026,-69.0161,,,,,,,,,Late Pliocene,,,Other Number : 8123; field number : AB95-39,2083565,,,,,,,,,9/4/2019 18:25,http://n2t.net/ark:/65665/33ed1c14d-67f3-4912-a013-184c8d91e70b
USNM 1583686,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-34,"Budd, A. F.",1995,,,,Internoord Bay,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation",12.1494,-68.998,,,,,,,,,Early Pliocene,,,Other Number : 9522; field number : AB95-34,2083565,,,,,,,,,9/4/2019 18:26,http://n2t.net/ark:/65665/391db5f05-25cd-404d-9328-399b60d9e307
USNM 1583687,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-47,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Seru Blandan,"Curacao Island, Seroe Domi Formation, 16.2-14.9 Ma",12.1474,-68.687,,,,,,,,,Middle Miocene,,,Other Number : 8109; field number : AB95-47,2083565,,,,,,,,,9/4/2019 18:27,http://n2t.net/ark:/65665/3cbf96636-7454-49e9-890a-967fca4695e4
USNM 1583688,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-47,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,Seru Blandan,"Curacao Island, Seroe Domi Formation, 16.2-14.9 Ma",12.1474,-68.687,,,,,,,,,Middle Miocene,,,Other Number : 9520; field number : AB95-47,2083565,,,,,,,,,9/4/2019 18:28,http://n2t.net/ark:/65665/347e9b567-e505-4994-a00e-2e351ee65b6b
USNM 1583689,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,2 Fragment(s),,,AB95-54,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-South, 10.3-7.8 Ma",12.1481,-68.9924,,,,,,,,,Late Miocene,,,Other Number : 8108; field number : AB95-54,2083565,,,,,,,,,9/4/2019 18:30,http://n2t.net/ark:/65665/3cbf7f294-0e58-4d2c-9e4c-2e3aacf003aa
USNM 1583690,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-55,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-South",12.147,-68.9925,,,,,,,,,Late Miocene - Early Pliocene,,,Other Number : 9668; field number : AB95-55,2083565,,,,,,,,,9/4/2019 18:31,http://n2t.net/ark:/65665/33e1577e2-be55-454f-b70a-ddf7cb49c626
USNM 1583691,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-65,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Seroe Domi Formation, Ridges-South, 5.6-3.0 Ma",12.1478,-68.997,,,,,,,,,Early Pliocene,,,Other Number : 8117; field number : AB95-65,2083565,,,,,,,,,9/4/2019 18:32,http://n2t.net/ark:/65665/3664385ef-cb5a-4fd9-bcd3-5d2e77712149
USNM 1583692,Specimen/Lot,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925",Pocilloporidae,Cnidaria,Anthozoa,Scleractinia,"Budd, Ann F., University of Iowa (UNITED STATES)",,"Stylophora monticulosa Hoffmeister in Vaughan & Hoffmeister, 1925 : Pocilloporidae : Scleractinia : Anthozoa : Cnidaria",,,,,"Animalia, Cnidaria, Anthozoa, Hexacorallia, Scleractinia, Pocilloporidae",Corals,,1 Fragment(s),,,AB95-66,"Budd, A. F.",1995,,,,,Netherlands Antilles,,,,"Curacao Island, Salina-North, Seroe Domi Formation, 16.2-14.9 Ma",12.1522,-68.992,,,,,,,,,Middle Miocene,,,Other Number : 8113; field number : AB95-66,2083565,,,,,,,,,9/4/2019 18:33,http://n2t.net/ark:/65665/35689785b-9244-40e1-9dec-a6ce6de500be
